"id","crime_type_id","latitude","longitude","city","address","link","occurred_at"
9912218,9,39.128574,-76.7234579,"SEVERN","17XX DISNEY RD","http://spotcrime.com/crimealert/9912218-6616fc5d37c91a4c52ff10789bd69410","Tue Apr 20 18:25:00 UTC 2010"
9912219,7,39.1978257,-76.6226109,"Anne Arundel County","POLK CIR/FREEDOM DR","http://spotcrime.com/crimealert/9912219-d1e6dd306d97ba42f10f204f43fc974e","Tue Apr 20 18:17:00 UTC 2010"
9912220,9,39.2159679,-76.660776,"Anne Arundel County","5XX SUDBURY RD","http://spotcrime.com/crimealert/9912220-1850172cfcbc15652141f55be6f23de6","Tue Apr 20 18:24:00 UTC 2010"
9912221,7,39.1739291,-76.6342427,"GLEN BURNIE","73XX BALTIMORE ANNAPOLIS BOULEVARD","http://spotcrime.com/crimealert/9912221-cbfcc62e4179bb319480d950223c9393","Tue Apr 20 19:06:00 UTC 2010"
9912222,9,39.067636,-76.699827,"Anne Arundel County","7XX CHAPELGATE DR","http://spotcrime.com/crimealert/9912222-c6a4f80269729f65c154d195fe3a7057","Tue Apr 20 19:04:00 UTC 2010"
9912223,4,39.223089,-76.6025554,"Anne Arundel County","53XX WASENA AVE","http://spotcrime.com/crimealert/9912223-f5a92f257302daa2f255c33587f9e1e1","Tue Apr 20 19:08:00 UTC 2010"
9912224,9,39.1176441,-76.6272313,"Anne Arundel County","6XX MILLDAM CT #44","http://spotcrime.com/crimealert/9912224-884b2d893b8b3fa3bc66d0d8ae9fa0a1","Tue Apr 20 19:10:00 UTC 2010"
9912225,9,39.1846497,-76.6235324,"Anne Arundel County","70XX CRESTHAVEN DR","http://spotcrime.com/crimealert/9912225-e49d1a232c4471068adba4c9252976fa","Tue Apr 20 19:05:00 UTC 2010"
9912227,9,39.2163585,-76.6049577,"Anne Arundel County","58XX REDMOND ST","http://spotcrime.com/crimealert/9912227-fb0417a8a74064e54b087f17c7e62d16","Tue Apr 20 19:20:00 UTC 2010"
9912228,7,39.0311748,-76.6816097,"Anne Arundel County","NANTUCKET DR/EASTHAM CT","http://spotcrime.com/crimealert/9912228-f2851cfedc66174753a06f5d1e8d5972","Tue Apr 20 19:31:00 UTC 2010"
9912229,9,39.1024161,-76.8038511,"Anne Arundel County","35XX RUSSETT COMMON","http://spotcrime.com/crimealert/9912229-02743aa4e8c38048f0c0ab4830cba661","Tue Apr 20 19:29:00 UTC 2010"
9912230,7,39.1847731,-76.6898029,"HANOVER","AVIATION BLVD/AMTRAK WAY","http://spotcrime.com/crimealert/9912230-27ace3bcb5be342d0939d761d9035d66","Tue Apr 20 19:44:00 UTC 2010"
9912231,9,39.1833348,-76.6435042,"Anne Arundel County","2XX FERNDALE RD","http://spotcrime.com/crimealert/9912231-261140741504103ef63ea1983a6e6739","Tue Apr 20 19:55:00 UTC 2010"
9912232,9,39.105372,-76.4646379,"Anne Arundel County","47XX HENSHAW LN","http://spotcrime.com/crimealert/9912232-57c37aa135fd626141da418e1dc8772d","Tue Apr 20 20:01:00 UTC 2010"
9912233,9,39.1449273,-76.7438708,"JESSUP","78XX CLARK RD #D72","http://spotcrime.com/crimealert/9912233-881c95d02efa4b6cdd2f866c746986c8","Tue Apr 20 19:58:00 UTC 2010"
9912234,9,39.0766072,-76.6831546,"ODENTON","11XX ANNAPOLIS RD","http://spotcrime.com/crimealert/9912234-2f48f2ec322dc366af523c39e50e2c1d","Tue Apr 20 20:20:00 UTC 2010"
9912235,7,39.16029,-76.5361803,"Anne Arundel County","1XX WILLIAM CHAMBERS JR DR","http://spotcrime.com/crimealert/9912235-df517f3d8516ae79c53d70691965e75d","Tue Apr 20 20:23:00 UTC 2010"
9912236,9,39.08117,-76.691676,"ODENTON","12XX ODENTON RD","http://spotcrime.com/crimealert/9912236-2e09b40cb688b12181044b3bbc549e3b","Tue Apr 20 20:40:00 UTC 2010"
9912238,1,39.1146204,-76.7405062,"Anne Arundel County","30XX WILKINSON CT","http://spotcrime.com/crimealert/9912238-d3ec3274de4bcc6a3e62e1e3c9c8cf9e","Tue Apr 20 21:05:00 UTC 2010"
9912239,7,39.0595424,-76.5186452,"PASADENA","12XX MAGOTHY RD","http://spotcrime.com/crimealert/9912239-e8d8dacfdda9b24d9b9d12a89ed22d50","Tue Apr 20 21:14:00 UTC 2010"
9912240,4,39.1114118,-76.7074982,"Anne Arundel County","18XX HAWK CT","http://spotcrime.com/crimealert/9912240-57b7d9fd55559c5d294c83b5934fdf6b","Tue Apr 20 21:17:00 UTC 2010"
9912241,9,39.1152748,-76.6205439,"Anne Arundel County","4XX VICTORIA CT","http://spotcrime.com/crimealert/9912241-dfe3cf14f060c2c9b63b25aafbfdd181","Tue Apr 20 21:15:00 UTC 2010"
9912242,9,39.05161,-76.4874576,"Anne Arundel County","GREENBLADES CT/GREENHILL RD","http://spotcrime.com/crimealert/9912242-d169a0c43c2731bdaba6d2230e56d961","Tue Apr 20 21:53:00 UTC 2010"
9912243,4,39.1638142,-76.6178157,"PASADENA","4XX MARYLAND AVE","http://spotcrime.com/crimealert/9912243-ae15d34661379e5071150a4c57fe8317","Tue Apr 20 21:56:00 UTC 2010"
9912245,7,39.2228182,-76.603286,"BROOKLYN PARK","53XX 4TH ST","http://spotcrime.com/crimealert/9912245-2b11385a9dbb9a9e20b056db305cf3cd","Tue Apr 20 22:16:00 UTC 2010"
9912246,7,39.139517,-76.5984183,"Anne Arundel County","78XX AMERICANA CIR","http://spotcrime.com/crimealert/9912246-e971c6dc9effe8d00447acd8a1db9938","Tue Apr 20 22:18:00 UTC 2010"
9912247,9,39.1413384,-76.6262663,"Anne Arundel County","3XX OAK MANOR DR","http://spotcrime.com/crimealert/9912247-cc51c5098fa39226499c1a1e03e6d092","Tue Apr 20 22:21:00 UTC 2010"
9912248,9,39.070301,-76.704508,"Anne Arundel County","7XX ROBEY LN","http://spotcrime.com/crimealert/9912248-987dd0c77fbd0f9a97fdd6e7be45b0ff","Tue Apr 20 22:38:00 UTC 2010"
9912249,9,39.1020015,-76.7077785,"Anne Arundel County","PALONIA CT/TALL CEDARS LN","http://spotcrime.com/crimealert/9912249-f50734b573017d3601b15709c8790e10","Tue Apr 20 22:46:00 UTC 2010"
9912250,9,39.1511885,-76.7247957,"HANOVER","16XX CHESTON LN","http://spotcrime.com/crimealert/9912250-fc5a2165a62d96ee152b80cb961e2976","Tue Apr 20 22:55:00 UTC 2010"
9912251,9,39.2134517,-76.6256995,"Anne Arundel County","HAMMONDS LN/TRILLO AVE","http://spotcrime.com/crimealert/9912251-5f5f9b82aeb4d054a878d81d22960855","Tue Apr 20 23:17:00 UTC 2010"
9920501,1,39.1547359,-76.7775843,"Howard County","71XX DORSEY RUN RD","http://spotcrime.com/crimealert/9920501-6531c39f7185ef3c777e8a1a2a17608c","Tue Apr 20 15:54:00 UTC 2010"
9920502,1,39.2088633,-76.8249258,"Howard County","59XX TAMAR DR","http://spotcrime.com/crimealert/9920502-3e3f7e4660720f37251009272df48aad","Tue Apr 20 16:56:00 UTC 2010"
9920503,1,39.199831,-76.746347,"Howard County","68XX DUCKETTS LN","http://spotcrime.com/crimealert/9920503-ee8ba3434b8404f90bdbedd4b3317cf3","Tue Apr 20 19:18:00 UTC 2010"
9926327,7,39.1533952,-76.5189633,"PASADENA","85XX FORT SMALLWOOD RD","http://spotcrime.com/crimealert/9926327-751198567c2a393d104788be6fc26569","Tue Apr 20 22:04:00 UTC 2010"
9926329,7,39.2244119,-76.660669,"LINTHICUM","FAIRVIEW AVE/NURSERY RD","http://spotcrime.com/crimealert/9926329-4dbdf8503602564058f1607da227cc37","Tue Apr 20 22:05:00 UTC 2010"
9926332,9,39.1869284,-76.6130903,"GLEN BURNIE","69XX RITCHIE HWY S","http://spotcrime.com/crimealert/9926332-5eb3340c29552c8e44479c324a78cacc","Wed Apr 21 00:00:00 UTC 2010"
9926336,9,39.173274,-76.603536,"Anne Arundel County","1XX POINT PLEASANT RD","http://spotcrime.com/crimealert/9926336-db8f238e9be1c87b057d75cc9decab1e","Wed Apr 21 00:55:00 UTC 2010"
9926339,7,39.1308112,-76.6889381,"SEVERN","RT100 E/TELEGRAPH RD","http://spotcrime.com/crimealert/9926339-ac49a259b0791aeb4f9b63569dbdb4c8","Wed Apr 21 01:34:00 UTC 2010"
9926344,9,39.1345585,-76.6321362,"Anne Arundel County","4XX GLEN MAR RD #C4","http://spotcrime.com/crimealert/9926344-3c68c0547e4d9e63fbf799ebdf248f61","Wed Apr 21 01:49:00 UTC 2010"
9926348,7,39.0379677,-76.6734029,"Anne Arundel County","CHAPEL CT/RIEDEL RD","http://spotcrime.com/crimealert/9926348-ad96b83594d8e7f157222d3d6d5698d8","Wed Apr 21 02:19:00 UTC 2010"
9926353,9,39.1404969,-76.5935844,"Anne Arundel County","1XX SOUTHBRIDGE DR","http://spotcrime.com/crimealert/9926353-237b8477439005663c5eae76143a2c5f","Wed Apr 21 03:45:00 UTC 2010"
9926355,4,39.1561444,-76.6299875,"Anne Arundel County","7XX CRAIN HWY S","http://spotcrime.com/crimealert/9926355-8d5a8967c9ba94065e5aeb27afa33038","Wed Apr 21 04:02:00 UTC 2010"
9926361,4,39.1440798,-76.5336104,"Anne Arundel County","77XX MIDDLEGATE CT","http://spotcrime.com/crimealert/9926361-85ef8c3f080433c140903ee40f0826aa","Wed Apr 21 07:07:00 UTC 2010"
9926362,8,39.1418958,-76.5957478,"GLEN BURNIE","7XX COOPER RD","http://spotcrime.com/crimealert/9926362-2d53f36b66c4efcf3e67f5afcdaac29f","Wed Apr 21 08:28:00 UTC 2010"
9926364,7,39.150735,-76.528919,"Anne Arundel County","10XX CAPE SPLITT HARBOUR","http://spotcrime.com/crimealert/9926364-ca9a85a8b56c3c2eee33512f9b17fc00","Wed Apr 21 08:40:00 UTC 2010"
9926368,4,39.1383931,-76.5734221,"Anne Arundel County","78XX COUTROS CT","http://spotcrime.com/crimealert/9926368-72df36f7049ed8035d56a3375f3a4331","Wed Apr 21 08:48:00 UTC 2010"
9926370,7,39.099907,-76.81218,"LAUREL","34XX LAUREL FORT MEADE RD","http://spotcrime.com/crimealert/9926370-fab4c2e810ec6d46daabdef2801ed8ea","Wed Apr 21 09:11:00 UTC 2010"
9926371,4,39.1330902,-76.4603722,"Anne Arundel County","78XX RIVERSIDE DR W","http://spotcrime.com/crimealert/9926371-ad4889b17c30044c5e989087a9377c9f","Wed Apr 21 09:23:00 UTC 2010"
9926377,7,39.143912,-76.611013,"Anne Arundel County","18XX RIDGEWICK RD","http://spotcrime.com/crimealert/9926377-35f574c4b6c8225585ee3b268115e4c5","Wed Apr 21 09:48:00 UTC 2010"
9926383,7,39.0993281,-76.8178241,"Anne Arundel County","2XX CHARLOTTE DR #T1","http://spotcrime.com/crimealert/9926383-45b260b6b30a220887d66d2243fe4bb8","Wed Apr 21 10:01:00 UTC 2010"
9926384,4,39.1369829,-76.618804,"GLEN BURNIE","79XX OAKWOOD RD","http://spotcrime.com/crimealert/9926384-e02444844eb6a2d35a77215e167fed5f","Wed Apr 21 09:58:00 UTC 2010"
9926386,9,39.0891255,-76.7079385,"Anne Arundel County","14XX DUCKENS ST","http://spotcrime.com/crimealert/9926386-5e6ed28118269f6ceb72a89055d42b0d","Wed Apr 21 10:08:00 UTC 2010"
9926388,9,39.1207267,-76.7089195,"Anne Arundel County","84XX PIONEER DR","http://spotcrime.com/crimealert/9926388-cf01d3538f8a62022786dea14c9519ad","Wed Apr 21 10:21:00 UTC 2010"
9926390,9,39.1464901,-76.5744568,"Anne Arundel County","4XX PINE WAY DR","http://spotcrime.com/crimealert/9926390-ee1c3ea6b985ca9ab3aebe5d1d08b66c","Wed Apr 21 10:20:00 UTC 2010"
9926392,7,39.1082857,-76.6927735,"ODENTON","82XX TELEGRAPH RD","http://spotcrime.com/crimealert/9926392-3598878abcbaf9579b115719af56c26a","Wed Apr 21 10:40:00 UTC 2010"
9926393,9,39.1224262,-76.7059667,"SEVERN","11XX REECE RD","http://spotcrime.com/crimealert/9926393-3d199e8c0f31a38027e4a8910c4ec870","Wed Apr 21 11:25:00 UTC 2010"
9926395,4,39.1801944,-76.6290824,"GLEN BURNIE","BRIGHTON PL/OLEN DR","http://spotcrime.com/crimealert/9926395-586579b13fb4c0566109f78667350104","Wed Apr 21 11:44:00 UTC 2010"
9926397,4,39.1612018,-76.6176302,"GLEN BURNIE","RT10 N/BALTIMORE ANNAPOLIS BOULEVARD","http://spotcrime.com/crimealert/9926397-941f6f477b107d4a0cde771df9e316b6","Wed Apr 21 11:48:00 UTC 2010"
9926398,9,39.0784685,-76.709147,"Anne Arundel County","13XX DELRAY CT","http://spotcrime.com/crimealert/9926398-91950c705e6bd9338e899459aeb31b64","Wed Apr 21 12:13:00 UTC 2010"
9926400,9,39.1024161,-76.8038511,"Anne Arundel County","35XX RUSSETT COMMON","http://spotcrime.com/crimealert/9926400-8f22d5143ec228ab1f64ad1b6da38450","Wed Apr 21 12:19:00 UTC 2010"
9926402,1,39.1970732,-76.6213494,"Anne Arundel County","64XX ROOTS DR","http://spotcrime.com/crimealert/9926402-8202fddb95db81dc0f99696e16fc6ec1","Wed Apr 21 12:42:00 UTC 2010"
9926405,1,39.1404417,-76.5934656,"Anne Arundel County","78XX SOUTHAMPTON DR #K","http://spotcrime.com/crimealert/9926405-c6252de3bfccd965f6b7738c19ec01df","Wed Apr 21 13:06:00 UTC 2010"
9926409,7,39.1360849,-76.6341166,"Anne Arundel County","79XX CRAIN HWY S","http://spotcrime.com/crimealert/9926409-01eb2bcb19de696f6294acff572311c6","Wed Apr 21 13:21:00 UTC 2010"
9926410,7,39.2096271,-76.6351413,"Anne Arundel County","9XX HAMMONDS LN","http://spotcrime.com/crimealert/9926410-c867c750433405ba3556833f7118392f","Wed Apr 21 13:27:00 UTC 2010"
9926413,8,39.1001576,-76.8162363,"LAUREL","RT198/OLD ANNAPOLIS RD","http://spotcrime.com/crimealert/9926413-88cb8925a29a5ce21a472e6c74f5ed0a","Wed Apr 21 14:28:00 UTC 2010"
9926414,8,39.1796279,-76.616305,"Anne Arundel County","XX 11TH AVE W","http://spotcrime.com/crimealert/9926414-ba14829f66d139c8f61ff31aa747b3ad","Wed Apr 21 14:38:00 UTC 2010"
9926415,9,39.1477502,-76.6221239,"Anne Arundel County","11XX CRAWFORD DR","http://spotcrime.com/crimealert/9926415-68b976f4aaaba6cf2667c4b5e76d8fab","Wed Apr 21 14:58:00 UTC 2010"
9926417,7,39.1253033,-76.622329,"Anne Arundel County","CENTURY TOWNE RD/ELVATON TOWNE RD","http://spotcrime.com/crimealert/9926417-a0a270b47971f618c541059ce8e0f5a1","Wed Apr 21 15:12:00 UTC 2010"
9926418,1,39.1245034,-76.6845528,"Anne Arundel County","80XX CLARK STATION RD","http://spotcrime.com/crimealert/9926418-53202a9420b4a04984a153e3803355b9","Wed Apr 21 15:16:00 UTC 2010"
9926419,9,39.1059226,-76.8162491,"LAUREL","35XX SPRING RD","http://spotcrime.com/crimealert/9926419-4117685968bf6405e1bc04c44c9bb59b","Wed Apr 21 15:39:00 UTC 2010"
9926421,4,39.1711332,-76.6211946,"GLEN BURNIE","XX VIRGINIA AVE","http://spotcrime.com/crimealert/9926421-68305e44715586901e6f32894eaa2291","Wed Apr 21 16:00:00 UTC 2010"
9926424,7,39.1950953,-76.6288741,"Anne Arundel County","PLEASANTVILLE DR/LEISURE LN","http://spotcrime.com/crimealert/9926424-9da45989a69b5decaafef21232c38918","Wed Apr 21 16:54:00 UTC 2010"
9926426,9,39.1161323,-76.683194,"SEVERN","14XX MARYLAND AVE","http://spotcrime.com/crimealert/9926426-9837d92743b43eece5034ddc0fd9e5b1","Wed Apr 21 16:58:00 UTC 2010"
9926428,7,39.05365,-76.621284,"CROWNSVILLE","10XX GENERALS HWY","http://spotcrime.com/crimealert/9926428-2cb903b0846eda5e7c5f3ad68ac2749a","Wed Apr 21 16:40:00 UTC 2010"
9926429,9,39.139385,-76.5277965,"Anne Arundel County","77XX TICK NECK RD","http://spotcrime.com/crimealert/9926429-614a85be621d8ef639ebf2ce1b324f9b","Wed Apr 21 17:10:00 UTC 2010"
9926433,7,39.1033773,-76.7076393,"Anne Arundel County","TOWN CENTER BLVD/BLUE WATER BLVD","http://spotcrime.com/crimealert/9926433-18b718ec37074049de330b8b70b315ed","Wed Apr 21 17:37:00 UTC 2010"
9926434,1,39.1404589,-76.6201346,"Anne Arundel County","2XX WOODHILL DR #B","http://spotcrime.com/crimealert/9926434-8c9d257635bd74d4ef19e909e7edcec3","Wed Apr 21 17:55:00 UTC 2010"
9926436,9,39.21772,-76.616646,"BROOKLYN PARK","57XX RITCHIE HWY S","http://spotcrime.com/crimealert/9926436-a2a680f0750235a65f6b0335aa1f8862","Wed Apr 21 17:57:00 UTC 2010"
9926438,1,39.21772,-76.616646,"BROOKLYN PARK","57XX RITCHIE HWY S #A","http://spotcrime.com/crimealert/9926438-a18ecdf99fd01564d2eb8e811bce970b","Wed Apr 21 18:15:00 UTC 2010"
9926439,9,39.2216296,-76.6024241,"Anne Arundel County","6XX WOOD ST","http://spotcrime.com/crimealert/9926439-8fe193e7a379407d6e0294571b41361c","Wed Apr 21 18:34:00 UTC 2010"
9926441,9,39.146679,-76.637272,"Anne Arundel County","1XX GRASON RD","http://spotcrime.com/crimealert/9926441-7609bb587a46edac1b77e4a747156423","Wed Apr 21 18:52:00 UTC 2010"
9926442,9,39.198284,-76.6151129,"GLEN BURNIE","66XX RITCHIE HWY N #12","http://spotcrime.com/crimealert/9926442-ce19943dcdb190321f3f27abd03a5d78","Wed Apr 21 19:24:00 UTC 2010"
9926443,9,39.157719,-76.725082,"Anne Arundel County","70XX ARUNDEL MILLS CIR #D1","http://spotcrime.com/crimealert/9926443-066baae70bec6dfc2cbef6e9b8c9ebca","Wed Apr 21 19:32:00 UTC 2010"
9926444,9,39.115256,-76.6267614,"Anne Arundel County","5XX NEVILLE RD","http://spotcrime.com/crimealert/9926444-f4bac63aace20311852e162d968324a6","Wed Apr 21 19:48:00 UTC 2010"
9926445,9,39.0929343,-76.5480928,"SEVERNA PARK","3XX BALTIMORE ANNAPOLIS BOULEVARD","http://spotcrime.com/crimealert/9926445-97b9f73b66ac13d094d137b5c7a9e9ec","Wed Apr 21 19:53:00 UTC 2010"
9926446,1,39.1728912,-76.5240857,"Anne Arundel County","77XX COX POINT CT","http://spotcrime.com/crimealert/9926446-b0894cad71127330213dd533b90f1281","Wed Apr 21 20:07:00 UTC 2010"
9926447,9,39.168227,-76.62324,"Anne Arundel County","4XX CRAIN HWY N","http://spotcrime.com/crimealert/9926447-8fbfd730e8269802bc1fcce09e00c66b","Wed Apr 21 20:29:00 UTC 2010"
9926448,4,39.227617,-76.6149107,"BROOKLYN PARK","1XX 7TH AVE","http://spotcrime.com/crimealert/9926448-139e7f97ef7cdb2ded42ec75f5a000dc","Wed Apr 21 20:34:00 UTC 2010"
9926449,9,39.2004577,-76.6190667,"Anne Arundel County","1XX WARWICKSHIRE LN #E","http://spotcrime.com/crimealert/9926449-7bef4299c0a6876001dac3f120962bbd","Wed Apr 21 21:05:00 UTC 2010"
9926451,9,39.2255803,-76.611517,"BROOKLYN PARK","9XX 1ST ST","http://spotcrime.com/crimealert/9926451-be63b62900c6d15c4c23f20ec1342241","Wed Apr 21 21:39:00 UTC 2010"
9926452,9,39.1691548,-76.6336121,"GLEN BURNIE","3XX DORSEY RD","http://spotcrime.com/crimealert/9926452-fdd2b8484061db13a458f68a823ed574","Wed Apr 21 21:57:00 UTC 2010"
9926453,8,39.1004176,-76.8162038,"LAUREL","35XX OLD ANNAPOLIS RD","http://spotcrime.com/crimealert/9926453-ecc1b76087f48af5d70720c9085ee0df","Wed Apr 21 21:59:00 UTC 2010"
9926454,1,39.116168,-76.7095057,"Anne Arundel County","82XX PARHAM CT","http://spotcrime.com/crimealert/9926454-b0720d384c8ca3cccc4d8a0a818b0da9","Wed Apr 21 22:09:00 UTC 2010"
9926455,7,39.0713362,-76.6986701,"Anne Arundel County","CHAPELVIEW DR/CADBURY DR","http://spotcrime.com/crimealert/9926455-d494449c97c6966fc1b1eb2ee42479a8","Wed Apr 21 22:42:00 UTC 2010"
9926456,9,39.1202402,-76.7045001,"Anne Arundel County","83XX FLINTLOCK CT","http://spotcrime.com/crimealert/9926456-fead860868487edaea81ef63b263774a","Wed Apr 21 22:54:00 UTC 2010"
9926457,9,39.151934,-76.612183,"Anne Arundel County","12XX GUILDFORD RD","http://spotcrime.com/crimealert/9926457-4fbceed1d0e1fb6547231519f56f2f5a","Wed Apr 21 23:21:00 UTC 2010"
9933688,5,39.288566,-76.638166,"Baltimore","W. BALTIMORE AND N. CAREY ST.","http://spotcrime.com/crimealert/9933688-875f487820de964a66a7bf3e9fc82c4d","Thu Apr 22 21:01:00 UTC 2010"
9933698,8,39.1314649,-76.621999,"Glen Burnie","ELVATON RD AND STARWOOD DR","http://spotcrime.com/crimealert/9933698-8b9001d0d2ec9bece793cd92ea2115c2","Thu Apr 22 22:53:00 UTC 2010"
9934975,8,39.2874539,-76.5675459,"Baltimore","4XX SOUTH CONKLING STREET","http://spotcrime.com/crimealert/9934975-59b354f2e26c02126f3114326711e3c1","Thu Apr 22 01:30:00 UTC 2010"
9941877,7,39.2045525,-76.5674645,"Anne Arundel County","XX BALTIMORE CITY","http://spotcrime.com/crimealert/9941877-96849d59b8ea577bdeae1643dbc1175c","Mon Apr 12 12:52:00 UTC 2010"
9941878,7,39.240442,-76.6002644,"Anne Arundel County","34XX 6TH ST","http://spotcrime.com/crimealert/9941878-980026ab994241039c2867fb9c5a0c1e","Tue Apr 13 11:15:00 UTC 2010"
9941879,9,39.0316281,-76.6042994,"Anne Arundel County","14XX FAIRFIELD LOOP RD #244","http://spotcrime.com/crimealert/9941879-3ff186f7c27348cdc3c37b7e2a82c395","Wed Apr 21 23:25:00 UTC 2010"
9941880,8,39.2325744,-76.6113957,"BROOKLYN PARK","2ND ST/TUNGSTON ST","http://spotcrime.com/crimealert/9941880-513aeaee777c95053253ef52ce6b6f66","Wed Apr 21 23:55:00 UTC 2010"
9941881,7,39.142697,-76.5258328,"PASADENA","88XX FORT SMALLWOOD RD #4","http://spotcrime.com/crimealert/9941881-f35e446d200d750ef0781c3408f2c947","Wed Apr 21 23:31:00 UTC 2010"
9941883,7,39.140917,-76.6431039,"Anne Arundel County","6XX BAYLOR RD","http://spotcrime.com/crimealert/9941883-2dcdf60c8b8e08ae274c74e6030e64c5","Thu Apr 22 00:13:00 UTC 2010"
9941884,9,39.1848707,-76.6405235,"GLEN BURNIE","72XX BALTIMORE ANNAPOLIS BOULEVARD","http://spotcrime.com/crimealert/9941884-7649297d3e3ce6e3690f6382c8301a68","Thu Apr 22 00:21:00 UTC 2010"
9941886,9,39.0312259,-76.6816915,"Anne Arundel County","9XX EASTHAM CT #21","http://spotcrime.com/crimealert/9941886-2ea29480a6df8f5a8204d14e5d13dc26","Thu Apr 22 00:37:00 UTC 2010"
9941888,9,39.1504408,-76.5307966,"PASADENA","11XX RIDGE DR","http://spotcrime.com/crimealert/9941888-7e1ad3398fe70337996dc646f36e4b4e","Thu Apr 22 00:53:00 UTC 2010"
9941889,9,39.1610439,-76.7123352,"Anne Arundel County","13XX MELLON RD","http://spotcrime.com/crimealert/9941889-8eeb595a351ea7b907081b8b9d7c4a3c","Thu Apr 22 01:37:00 UTC 2010"
9941890,9,39.1340595,-76.489097,"PASADENA","84XX FORT SMALLWOOD RD","http://spotcrime.com/crimealert/9941890-0782721c8a852ced960dabdf2c45a47e","Thu Apr 22 02:14:00 UTC 2010"
9941891,4,39.142697,-76.5258328,"PASADENA","88XX FORT SMALLWOOD RD #2","http://spotcrime.com/crimealert/9941891-98bb3b727bcf658e12adba2eba015979","Thu Apr 22 02:31:00 UTC 2010"
9941892,7,39.1159071,-76.5606741,"PASADENA","WATERFORD RD/BALTIMORE ANNAPOLIS BOULEVARD","http://spotcrime.com/crimealert/9941892-ed7d14bc627005d1880bdcdf6b74a067","Thu Apr 22 03:12:00 UTC 2010"
9941893,9,39.1925798,-76.5512117,"Anne Arundel County","10XX SWAN CREEK DR","http://spotcrime.com/crimealert/9941893-c4c8c4ce256bc3fef6b303d4f61b74a2","Thu Apr 22 03:30:00 UTC 2010"
9941897,7,39.1137121,-76.6761224,"Anne Arundel County","83XX DUBBS DR","http://spotcrime.com/crimealert/9941897-2b9a1abc80bdca06441dc2da646d2cc9","Thu Apr 22 07:10:00 UTC 2010"
9941898,7,39.1060034,-76.8151112,"LAUREL","35XX OAK RD","http://spotcrime.com/crimealert/9941898-9e3d7abfc6268d830f4eb1861e63e249","Thu Apr 22 07:20:00 UTC 2010"
9941902,4,39.1218277,-76.7410804,"FORT MEADE","11XX CLARK RD","http://spotcrime.com/crimealert/9941902-910adc9acd1363811dcb164d836d02cb","Thu Apr 22 07:46:00 UTC 2010"
9941903,9,39.0970425,-76.5251301,"Anne Arundel County","3XX CREEK BLVD","http://spotcrime.com/crimealert/9941903-33f6c480b236569afeb064508e7f9640","Thu Apr 22 07:54:00 UTC 2010"
9941905,4,39.0268299,-76.670078,"Anne Arundel County","9XX TRURO LN","http://spotcrime.com/crimealert/9941905-fa58eae6b20ce276888f28f5ebfdff77","Thu Apr 22 08:05:00 UTC 2010"
9941906,7,39.1590525,-76.6093083,"Anne Arundel County","8XX BUNCH AVE","http://spotcrime.com/crimealert/9941906-ede80f4a12dff52474d3adfc4ae29aa6","Thu Apr 22 08:24:00 UTC 2010"
9941909,1,39.080289,-76.549261,"SEVERNA PARK","5XX RITCHIE HWY N","http://spotcrime.com/crimealert/9941909-d14b638f295fc8e0f7cdcb9ab32617be","Thu Apr 22 08:48:00 UTC 2010"
9941910,4,39.2004987,-76.6232035,"Anne Arundel County","64XX CONTINENTAL DR","http://spotcrime.com/crimealert/9941910-809f00272d38e7937830465f3ea2d608","Thu Apr 22 09:14:00 UTC 2010"
9941912,4,39.0987326,-76.8105788,"Anne Arundel County","2XX RED CLAY RD #101","http://spotcrime.com/crimealert/9941912-5c6d22485362a266f62a4005c1900da0","Thu Apr 22 08:03:00 UTC 2010"
9941913,4,39.125181,-76.525324,"PASADENA","37XX MOUNTAIN RD #1","http://spotcrime.com/crimealert/9941913-985b2666200341116a1a8f8dee631ad6","Thu Apr 22 09:56:00 UTC 2010"
9941914,9,39.1318291,-76.5212675,"Anne Arundel County","36XX HANDEL CT","http://spotcrime.com/crimealert/9941914-52296bcd2a831a1ecf7d315849a22e10","Thu Apr 22 09:53:00 UTC 2010"
9941915,7,39.1325758,-76.5253904,"Anne Arundel County","36XX ROBIN AIR CT","http://spotcrime.com/crimealert/9941915-f753dd09b1435beafaced6392e2e98cf","Thu Apr 22 10:52:00 UTC 2010"
9941917,7,39.2096271,-76.6351413,"Anne Arundel County","9XX HAMMONDS LN","http://spotcrime.com/crimealert/9941917-5398daaa49589396a8fbd3aeccc4cd19","Thu Apr 22 11:02:00 UTC 2010"
9941919,9,39.2266399,-76.6134767,"BROOKLYN PARK","48XX RITCHIE HWY S","http://spotcrime.com/crimealert/9941919-5fee495d49e4d70056888b1cb1601428","Thu Apr 22 11:07:00 UTC 2010"
9941921,1,39.14171,-76.541027,"PASADENA","9XX 9TH ST","http://spotcrime.com/crimealert/9941921-4ffb359b5d31a76c305bc351a2d49612","Thu Apr 22 11:00:00 UTC 2010"
9941925,9,39.1452852,-76.6287143,"Anne Arundel County","SAINT JAMES DR/NOTTINGHAM DR","http://spotcrime.com/crimealert/9941925-8bfdb0e6eb6dd0a0acb18ea2abda4035","Thu Apr 22 11:27:00 UTC 2010"
